"RequirementId"	"Source"	"Title"	"OriginalScope"	"CandidateClassification"	"FinalClassification"	"FinalReason"	"DependencyChain"	"MisclassificationRisk"	"ControlServerImpact"	"OnboardHmiImpact"	"SharedProtocolImpact"	"DecisionBasis"
"REQ-0319"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0319"	"业务就绪要求完整、正面的新代次证据。 启用前必须验证新 VehicleCredential 并建立新代次 V…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：试运行前必须以正面新鲜证据证明 VehicleCredential、会话、配置和物理状态业务就绪。"	"AgvIdentity/RiotVehicleBinding/生命周期代次→业务就绪→会话与订单隔离"	"误删会使AGV 身份、归档与恢复主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"掌握 AgvIdentity、RIoT 绑定和生命周期代次。"	"使用 VehicleCredential 建会话并证明本车业务就绪。"	"会话、命令和恢复消息绑定 AGV/代次/协议身份。"	"决定 MVP 多仓容量、安全联锁与异常恢复最小集 (../issues/05-decide-minimum-multislot-safety-and-recovery-set.md)"
"REQ-0320"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0320"	"每次恢复尝试形成不可改写审计。 成功、失败、超时和结果未知均记录恢复尝试 ID、目标 agvId、归档原因和…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条核心行为落在本地图已排除或未采用的AGV 身份、归档与恢复范围；不进入首期实现，但保留原基线身份并由决定 MVP 多仓容量、安全联锁与异常恢复最小集 (../issues/05-decide-minimum-multislot-safety-and-recovery-set.md)最终逐条复核。"	"AgvIdentity/RiotVehicleBinding/生命周期代次→业务就绪→会话与订单隔离"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定 MVP 多仓容量、安全联锁与异常恢复最小集 (../issues/05-decide-minimum-multislot-safety-and-recovery-set.md)"
"REQ-0321"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0321"	"机台侧站点只按命名规则自动识别。 一张 Map 内，只有 stationName 由一个至三个合法 MES …"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的机台／公共站点绑定与建单对账；候选纳入首期，精确字段/状态仍由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)收口。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删会使机台／公共站点绑定与建单对账主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0322"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0322"	"AREA 必须唯一解析。 同一 AREA 没有匹配或同时命中多个 Station 时，相关新 Transpo…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的机台／公共站点绑定与建单对账；候选纳入首期，精确字段/状态仍由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)收口。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删会使机台／公共站点绑定与建单对账主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0323"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0323"	"非 AREA 命名站点不一律视为异常。 地图可以包含公共业务点、等待点、充电点及其它普通 Station；它…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 交互／安全依赖"	"MVP 交互／安全依赖"	"复核 02～11 票最终决议后保留候选结论：不要求在首期重建该条全部产品面，但机台／公共站点绑定与建单对账中的事实、门禁或恢复语义是本旅程正确性/安全性的前置依赖；由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)确认最小保留部分。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删可能让机台／公共站点绑定与建单对账出现权威分叉、物理状态猜测、断联后重复副作用或无法恢复；误当完整首期功能则扩大范围。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0324"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0324"	"公共业务点走独立绑定。 派工待送、烘箱、关卡、三光和氮气柜等使用 PublicStationFunction…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的机台／公共站点绑定与建单对账；候选纳入首期，精确字段/状态仍由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)收口。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删会使机台／公共站点绑定与建单对账主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0325"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0325"	"既有任务不被地图变化重写。 新任务只能使用当时唯一有效的 AREA 解析结果并冻结其 Station；后续改…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的机台／公共站点绑定与建单对账；候选纳入首期，精确字段/状态仍由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)收口。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删会使机台／公共站点绑定与建单对账主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0326"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0326"	"覆盖治理问题随能力一并消失。 覆盖的发现、录入、复核、批准、二次认证、版本、生效、回滚和审计均不属于当前需求…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：该条明确删除旧覆盖治理能力；MVP 不重建已被基线排除的覆盖流程。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0327"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0327"	"临时服务或容量问题，且原派发前提仍成立：保留绑定，在同一 DispatchGeneration 中以原 up…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的机台／公共站点绑定与建单对账；候选纳入首期，精确字段/状态仍由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)收口。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删会使机台／公共站点绑定与建单对账主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0328"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0328"	"仅当前车辆已不符合资格：在确认无 RIoT 订单后释放原车，TransportDemand 退回调度；若改选…"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"本场景不适用"	"本场景不适用"	"复核 02～11 票最终决议后保留候选结论：单车 MVP 不发生释放原车后改选其它车辆；失去资格时应等待/阻断，故本条候选不适用。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误纳入会引入范围外状态、页面或协议消息；误把其中可复用的小型门禁一并删除，可能遗漏依赖，故仍需最终 HITL 复核。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"无首期实现影响；只保留为基线追溯，禁止误删原需求。"	"不进入 ProtocolVersion 1；不得为范围外能力预留未定义消息。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
"REQ-0329"	"../../../requirements/baselines/current-requirements-v1.0.0.md#req-0329"	"需求、端点、契约或鉴权问题：释放车辆但阻断该 TransportDemand，修复前不自动重派。"	"8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准"	"MVP 直接必须"	"MVP 直接必须"	"复核 02～11 票最终决议后保留候选结论：该条直接约束单 WIRE_TO_GATE 旅程的机台／公共站点绑定与建单对账；候选纳入首期，精确字段/状态仍由决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)收口。"	"AREA 机台站/关卡公共功能绑定→不可变配置版本→TransportDemand 冻结→建单与结果对账"	"误删会使机台／公共站点绑定与建单对账主旅程或现场验收无法闭环，并可能造成重复执行、错误站点/仓位或不可证明完成。"	"解析机台与关卡绑定，持久化配置/建单对账。"	"按服务端冻结端点执行到站装卸。"	"携带站点/绑定版本、OrderIntent 和对账结果身份。"	"决定受控工厂试运行配置、执行顺序与验收证据 (../issues/11-decide-controlled-factory-pilot-configuration-and-acceptance-evidence.md)"
