cluster_id	representative_candidate_id	member_count	batch_count	source_count	relation_types	review_dispositions	applicable_scopes	version_scope_pointers	member_candidate_ids	representative_statement	review_note
SC-0995	R04-A1055	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1055,R06-A0160	"**Given** 管理员对一台当前非禁用状态的 AGV 点击""禁用"""	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0996	R04-A1056	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-local-server-RIoT-RCS-integration		R04-A1056,R06-A0161	**When** 系统核验该 AGV 当前 RIOT 任务队列为空	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0997	R04-A1057	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1057,R06-A0162	"**Then** 系统立即将该 AGV 状态置为""已禁用""，记录操作人、AGV、操作类型、时间戳"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0998	R04-A1059	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1059,R06-A0164	"**Given** 管理员对一台当前非禁用状态的 AGV 点击""禁用""，且该 AGV 当前 RIOT 任务队列不为空"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-0999	R04-A1060	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1060,R06-A0165	"**When** 系统核验队列非空，将该 AGV 状态置为""禁用待生效""；"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1000	R04-A1061	2	2	2	normalized-text-duplicate	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1061,R06-A0166	当前任务不受影响，继续执行至完成或取消，队列重新变空	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1001	R04-A1062	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1062,R06-A0167	"**Then** 系统自动将该 AGV 状态转为""已禁用""，无需人工二次确认"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1002	R04-A1064	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1064,R06-A0169	"**Given** 管理员对一台处于""已禁用""或""禁用待生效""的 AGV 点击""启用"""	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1003	R04-A1065	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1065,R06-A0170	**When** 系统核验该 AGV 确实处于上述状态之一	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1004	R04-A1068	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1068,R06-A0173	"**Given** 某台 AGV 已处于""已禁用""或""禁用待生效""状态"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1005	R04-A1069	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1069,R06-A0174	"**When** 管理员再次点击""禁用"""	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1006	R04-A1072	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1072,R06-A0177	**Given** 某台 AGV 当前处于正常（非禁用）状态	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1007	R04-A1073	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1073,R06-A0178	"**When** 管理员点击""启用"""	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1008	R04-A1078	4	1	4	exact-text-duplicate	evidence-only	8005-AGV-fleet-and-slot-model		R04-A1078,R04-A1117,R04-A1154,R04-A1185	**Functional Requirements：** 无强依赖	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1009	R04-A1098	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-hardware-IO-safety-and-operability		R04-A1098,R06-A0181	"**Given** 目标 AGV 已通过 UC-019 接入且未归档，处于""已禁用""，本地无未完成任务或站点作业，所有仓门均已确认关闭"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1010	R04-A1099	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-fleet-maintenance-authorization-and-accountability		R04-A1099,R06-A0182	**When** 管理员修改身份映射、车型、服务区域、电量阈值、调度权重或备注，系统校验 RCS/RIOT 车辆 ID、配置完整性、数值范围与内部一致性均通过	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1011	R04-A1100	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1100,R06-A0183	**Then** 系统展示修改前后差异，管理员确认后保存新配置，记录审计日志，并提示车辆仍处于禁用状态	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1012	R04-A1103	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1103,R06-A0186	**When** 管理员尝试进入配置保存流程	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1013	R04-A1107	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1107,R06-A0190	**When** 管理员尝试保存配置	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1014	R04-A1135	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-hardware-IO-safety-and-operability		R04-A1135,R06-A0197	**Given** 目标 AGV 已禁用且未归档，不存在未结束的本地任务/作业，RCS/RIOT 队列为空，所有仓门关闭且关键安全状态正常可读取	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1015	R04-A1136	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1136,R06-A0198	**When** 系统展示归档影响后，管理员二次确认	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1016	R04-A1138	2	2	2	normalized-text-duplicate	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-local-server-RIoT-RCS-integration		R04-A1138,R06-A0200	历史任务、仓位记录、配置版本和审计日志仍可查询，RCS/RIOT 中的车辆保持不变	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1017	R04-A1140	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1140,R06-A0202	"**Given** 目标 AGV 当前未处于""已禁用""状态"	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1018	R04-A1141	6	2	4	exact-text-duplicate,semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1141,R04-A1145,R04-A1149,R06-A0203,R06-A0207,R06-A0211	**When** 管理员发起归档	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1019	R04-A1144	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1144,R06-A0206	**Given** 目标 AGV 存在进行中任务、等待装卸或异常待恢复的本地作业	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1020	R04-A1146	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-local-configuration | 8005-AGV-fleet-and-slot-model		R04-A1146,R06-A0208	**Then** 系统列出这些未结束的任务/作业，拒绝归档	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1021	R04-A1148	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-hardware-IO-safety-and-operability		R04-A1148,R06-A0210	**Given** 目标 AGV 的 RCS/RIOT 队列不为空、任一仓门打开，或任一关键安全状态未知/异常	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1022	R04-A1171	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-hardware-IO-safety-and-operability		R04-A1171,R06-A0214	**Given** 管理员打开 AGV 车队页面，本地档案、配置、本地作业状态，以及 RCS/RIOT 与仓门/光幕/安全状态均可正常读取	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1023	R04-A1173	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-hardware-IO-safety-and-operability		R04-A1173,R06-A0216	**Then** 系统展示车辆列表（本地名称、RCS ID、车型、启停/归档状态、位置、电量、任务、仓门、可分配结论），管理员可打开详情查看完整配置、当前作业、状态时间戳和不可分配原因	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1024	R04-A1175	4	2	3	exact-text-duplicate,semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1175,R04-A1179,R06-A0218,R06-A0222	**Given** 管理员正在查看或刷新车队页面	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1025	R04-A1176	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-local-server-RIoT-RCS-integration		R04-A1176,R06-A0219	**When** RCS/RIOT 状态读取失败	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1026	R04-A1177	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1177,R06-A0220	**Then** 系统保留最近一次状态及其时间戳，明确标记为过期/未知，将该车辆判定为不可分配，记录接口异常并告警	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1027	R04-A1180	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-hardware-IO-safety-and-operability		R04-A1180,R06-A0223	**When** 某台车辆的仓门、光幕或安全状态读取失败	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1028	R04-A1181	2	2	2	semantic-near-review	approval-candidate-not-approved	8005-AGV-fleet-and-slot-model | 8005-slot-and-fleet-operator-HMI		R04-A1181,R06-A0224	**Then** 系统将对应状态标记为未知，判定该车辆不可分配，并显示具体缺失项	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1029	R05-A0027	2	1	2	normalized-text-duplicate	excluded-not-for-requirement-approval	8005-internal-site-operation-state-model		R05-A0027,R05-A0214	LoadBatch 已自动提交，但 StopClosureCommit 尚未发生；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1030	R05-A0066	3	2	2	semantic-near-review	approval-candidate-not-approved	8005-cross-domain-language-and-model | 8005-site-operation-and-stop-closure		R05-A0066,R08-A0687,R08-A0710	系统执行仓位目标态闭环。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1031	R05-A0096	2	1	2	semantic-near-review	approval-candidate-not-approved	8005-site-operation-and-stop-closure		R05-A0096,R05-A0194	AGV 未在移动；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1032	R05-A0164	2	1	2	exact-text-duplicate	evidence-only	8005-site-operation-and-stop-closure		R05-A0164,R05-A0169	[[fr-012-session-establishment-reuse-and-lock-stage-transition|FR-012]] AC-2	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1033	R05-A0311	2	1	2	semantic-near-review	approval-candidate-not-approved	8005-site-safety-slot-hardware-and-recovery		R05-A0311,R05-A0323	一个 LoadBatch 因原目标仓位的锁 DI 失效进入 VehicleRecoveryRequired；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1034	R05-A0330	3	1	3	exact-text-duplicate	approval-candidate-not-approved	8005-site-safety-slot-hardware-and-recovery		R05-A0330,R05-A0338,R05-A0354	一个 LoadBatch 因目标仓位关键硬件反馈故障处于 VehicleRecoveryRequired；	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
SC-1035	R06-A0015	2	1	2	semantic-near-review	approval-candidate-not-approved	8005-slot-hardware-IO-safety-and-operability		R06-A0015,R06-A0048	维护人员随后关门并使锁舌闩合。	仅供共同审阅；保留每条来源、范围、版本与批准状态，不自动合并或删除。
