"candidate_id"	"batch_id"	"source_record_id"	"source_path"	"source_sha256"	"exact_location"	"section_path"	"statement_text"	"source_context"	"statement_fingerprint"	"candidate_class"	"source_claim_status"	"applicable_scope"	"baseline_route"	"duplicate_or_derivation"	"conflict_pointer"	"approval_state"	"approval_gap"
"R02-A1106"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 52"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_WAIT_ARRIVAL` 等待到站 | 安全边界=未收到可认证且关联一致的到站事件不得开放站点作业；超时进入异常处理，不得默认到站。"	"步骤类型=`MOVE_WAIT_ARRIVAL` 等待到站 | 可跳过=否 | 可重试=否 | 输入=RCS 移动任务 ID、目标站点、预期 AGV | 输出=到站事件、到站时间和站点 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]] | 安全边界=未收到可认证且关联一致的到站事件不得开放站点作业；超时进入异常处理，不得默认到站。"	"a7cd6e302733756f51742a387e495df9d1996fbd417ff7f8a000b26700583627"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1107"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 53"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全）"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全） | 可重试=是 | 输入=RCS 任务 ID、AGV、预期位置/状态 | 输出=已确认状态或不一致异常 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]] | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"c59946e0cd8cd5d6faf5c25501273aca8c3a0ebb4da14a6ee8dfcb9da4e5b5cf"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"workflow-engine-and-governance"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1108"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 53"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可重试=是"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全） | 可重试=是 | 输入=RCS 任务 ID、AGV、预期位置/状态 | 输出=已确认状态或不一致异常 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]] | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"e869b3a1e5d8aff249c9511f0b760949b9c2fa89055bc3eeb09704a9a7adb668"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"workflow-engine-and-governance"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1109"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 53"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 输入=RCS 任务 ID、AGV、预期位置/状态"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全） | 可重试=是 | 输入=RCS 任务 ID、AGV、预期位置/状态 | 输出=已确认状态或不一致异常 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]] | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"c01cfa93d0308feaa2f72f6bd047f74698154badc7e580c8041e3bb0fd3a8535"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"dispatch-map-and-RIoT"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1110"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 53"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 输出=已确认状态或不一致异常"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全） | 可重试=是 | 输入=RCS 任务 ID、AGV、预期位置/状态 | 输出=已确认状态或不一致异常 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]] | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"2aed0bb7ab1ca133d3aec5fd7dfd76f50601517840f8ff167801505507352eec"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"workflow-engine-and-governance"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1111"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 53"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]]"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全） | 可重试=是 | 输入=RCS 任务 ID、AGV、预期位置/状态 | 输出=已确认状态或不一致异常 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]] | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"6e07d2055761eab861022e82b7ccd20bb87c5297581144896409259070722ecb"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"slot-hardware-and-material-handling"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1112"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 53"	"Workflow Step Catalog 预置流程步骤目录 > 4. 移动步骤"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"步骤类型=`MOVE_CONFIRM_STATUS` 状态确认 | 可跳过=否（安全） | 可重试=是 | 输入=RCS 任务 ID、AGV、预期位置/状态 | 输出=已确认状态或不一致异常 | 关联 UC/BR=[[uc-003-agv-arrives-at-designated-station|UC-003]]、[[uc-009-monitor-move-order-until-arrival|UC-009]]、[[br-002-agv-allocation-eligibility|BR-002]] | 安全边界=强制安全步骤。RCS 状态与本地事件不一致或读取失败时阻断开门、装卸和后续移动。"	"580f7e1c56ea06f8aa477fb6e9df91c9a6d624dd6dceb76592ef76608fba70e8"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"dispatch-map-and-RIoT"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1113"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 59"	"Workflow Step Catalog 预置流程步骤目录 > 5. 人工步骤"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可跳过=按项目策略"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可跳过=按项目策略 | 可重试=是 | 输入=工牌/个人身份凭据引用、所需角色/权限、操作上下文 | 输出=操作人 ID、授权结论、认证时间 | 关联 UC/BR=[[uc-001-load-completed-lot-into-slot|UC-001]]、[[uc-010-unload-completed-lot-at-destination-station|UC-010]]、[[uc-025-maintain-workflow-template|UC-025]]、[[uc-043-verify-identity-and-manage-operation-session|UC-043]] | 安全边界=装货与卸货分别采用项目级策略；8005 装货开启、卸货关闭。策略开启时新工号必须经服务端/MES 校验，同一 Sublot 内不得换人；策略关闭时不得伪造操作员。"	"16a6d6b1f3f038bdad9b5ef2ca0445d488725382e46c4c204943ffe8ae3cf1eb"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1114"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 59"	"Workflow Step Catalog 预置流程步骤目录 > 5. 人工步骤"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可重试=是"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可跳过=按项目策略 | 可重试=是 | 输入=工牌/个人身份凭据引用、所需角色/权限、操作上下文 | 输出=操作人 ID、授权结论、认证时间 | 关联 UC/BR=[[uc-001-load-completed-lot-into-slot|UC-001]]、[[uc-010-unload-completed-lot-at-destination-station|UC-010]]、[[uc-025-maintain-workflow-template|UC-025]]、[[uc-043-verify-identity-and-manage-operation-session|UC-043]] | 安全边界=装货与卸货分别采用项目级策略；8005 装货开启、卸货关闭。策略开启时新工号必须经服务端/MES 校验，同一 Sublot 内不得换人；策略关闭时不得伪造操作员。"	"39eb5f30087784d6b5d59032d31804a71b683c50cc42a9b5ae0a754b3c0140d1"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1115"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 59"	"Workflow Step Catalog 预置流程步骤目录 > 5. 人工步骤"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 输入=工牌/个人身份凭据引用、所需角色/权限、操作上下文"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可跳过=按项目策略 | 可重试=是 | 输入=工牌/个人身份凭据引用、所需角色/权限、操作上下文 | 输出=操作人 ID、授权结论、认证时间 | 关联 UC/BR=[[uc-001-load-completed-lot-into-slot|UC-001]]、[[uc-010-unload-completed-lot-at-destination-station|UC-010]]、[[uc-025-maintain-workflow-template|UC-025]]、[[uc-043-verify-identity-and-manage-operation-session|UC-043]] | 安全边界=装货与卸货分别采用项目级策略；8005 装货开启、卸货关闭。策略开启时新工号必须经服务端/MES 校验，同一 Sublot 内不得换人；策略关闭时不得伪造操作员。"	"751736e260e0d54769f6a204561300704204aa8001a620dbc26ace062447772f"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1116"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 59"	"Workflow Step Catalog 预置流程步骤目录 > 5. 人工步骤"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 输出=操作人 ID、授权结论、认证时间"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可跳过=按项目策略 | 可重试=是 | 输入=工牌/个人身份凭据引用、所需角色/权限、操作上下文 | 输出=操作人 ID、授权结论、认证时间 | 关联 UC/BR=[[uc-001-load-completed-lot-into-slot|UC-001]]、[[uc-010-unload-completed-lot-at-destination-station|UC-010]]、[[uc-025-maintain-workflow-template|UC-025]]、[[uc-043-verify-identity-and-manage-operation-session|UC-043]] | 安全边界=装货与卸货分别采用项目级策略；8005 装货开启、卸货关闭。策略开启时新工号必须经服务端/MES 校验，同一 Sublot 内不得换人；策略关闭时不得伪造操作员。"	"2e04f50dbda5f639e74d5597b7e340eeae0a9bd1cac50dc0824b1a3ffdaae082"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
"R02-A1117"	"R02"	"R02-26"	"requirement-documents/02-business-rules/workflow-step-catalog.md"	"c62f70569c041c9c22101dced98b85e792fef9a343252537a43f2ae56332bb85"	"line 59"	"Workflow Step Catalog 预置流程步骤目录 > 5. 人工步骤"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 关联 UC/BR=[[uc-001-load-completed-lot-into-slot|UC-001]]、[[uc-010-unload-completed-lot-at-destination-station|UC-010]]、[[uc-025-maintain-workflow-template|UC-025]]、[[uc-043-verify-identity-and-manage-operation-session|UC-043]]"	"步骤类型=`HUMAN_AUTHENTICATE_AUTHORIZE` 认证与授权 | 可跳过=按项目策略 | 可重试=是 | 输入=工牌/个人身份凭据引用、所需角色/权限、操作上下文 | 输出=操作人 ID、授权结论、认证时间 | 关联 UC/BR=[[uc-001-load-completed-lot-into-slot|UC-001]]、[[uc-010-unload-completed-lot-at-destination-station|UC-010]]、[[uc-025-maintain-workflow-template|UC-025]]、[[uc-043-verify-identity-and-manage-operation-session|UC-043]] | 安全边界=装货与卸货分别采用项目级策略；8005 装货开启、卸货关闭。策略开启时新工号必须经服务端/MES 校验，同一 Sublot 内不得换人；策略关闭时不得伪造操作员。"	"3c66ac915b106401d4b7fe3adfa50bc9b6cdc734a930c9db4e68a33bca3baa24"	"internal-specification-derivation"	"internal-derived-draft-reference-specification"	"identity-access-and-audit"	"exclude-from-requirement-approval"	"internal-derived-step-specification; catalog-version-stale-relative-to-content-changes; no-release-or-safety-review-binding"	"none-found-within-r02-pass"	"not-approved"	"named-approver;approval-date;approved-scope;version-or-sha256-binding"
