review_id	candidate_id	batch_id	source_record_id	source_path	exact_location	section_path	statement_text	source_context	statement_fingerprint	original_candidate_class	original_baseline_route	original_review_disposition	original_conflict_pointer	original_approval_state	post_conflict_disposition	resolution_pointer	review_rationale	review_fingerprint
PCR-0227	R03-A2943	R03	R03-44	requirement-documents/03-use-cases/10-safety-and-interlock/uc-004-slot-door-safety-interlock.md	line 111	UC-004 仓门安全联锁 > 异常流程 > EA1.1 Flow A：查询/通信异常，无法确定该 AGV 当前移动状态	TBD 待定：是否需要限制重试频率/次数，待补充	通信恢复后，发起方可重新发起开门请求，重新触发 Flow A 核验；TBD 待定：是否需要限制重试频率/次数，待补充	7090312c69a59e33839eb80d5340cea22bb81f07f46f685ea311177a72378eac	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/70-decide-safety-interlock-failure-escalation-and-emergency-stop.md	问题已能按业务后果精确表述，并由《决定安全联锁失败升级与紧急停止边界》统一承载；原声明保持未批准。	d085b05dd208f4f4fce870767a0102dd24174ba1eca8cff084696bbdbc0868ca
PCR-0228	R03-A2947	R03	R03-44	requirement-documents/03-use-cases/10-safety-and-interlock/uc-004-slot-door-safety-interlock.md	line 118	UC-004 仓门安全联锁 > 异常流程 > EB1.1 Flow B：轮询/通信异常导致未能及时检测到移动状态变化	TBD 待定：通信恢复前是否需要触发更保守的兜底动作（如提示现场人员当前无法实时监控该 AGV 移动状态，需人工留意），待补充	TBD 待定：通信恢复前是否需要触发更保守的兜底动作（如提示现场人员当前无法实时监控该 AGV 移动状态，需人工留意），待补充	94f3fe18bd1413894fc227091bf7fae4c988719646d235a268b1ebdeb9e02c75	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/70-decide-safety-interlock-failure-escalation-and-emergency-stop.md	问题已能按业务后果精确表述，并由《决定安全联锁失败升级与紧急停止边界》统一承载；原声明保持未批准。	c6244f196d40c5eaf12bc341cedbe7ae8f8ec5979edc07057a9e52101a44b945
PCR-0229	R03-A2951	R03	R03-44	requirement-documents/03-use-cases/10-safety-and-interlock/uc-004-slot-door-safety-interlock.md	line 125	UC-004 仓门安全联锁 > 异常流程 > EB4.1 Flow B：暂停指令下发失败或 AGV 未能及时停止（本系统任务分支）	TBD 待定：是否需要进一步下发更高优先级的紧急停止指令，或采取其他兜底措施，待补充	TBD 待定：是否需要进一步下发更高优先级的紧急停止指令，或采取其他兜底措施，待补充	50281107f1b2fea6985af102e6f993f87308f15828892179198bd9c3bd44e94a	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/70-decide-safety-interlock-failure-escalation-and-emergency-stop.md	问题已能按业务后果精确表述，并由《决定安全联锁失败升级与紧急停止边界》统一承载；原声明保持未批准。	df02981896b4a0dc6ff593b388612f60af59a0cf584f1a575ddeb186231ce560
PCR-0230	R03-A2955	R03	R03-44	requirement-documents/03-use-cases/10-safety-and-interlock/uc-004-slot-door-safety-interlock.md	line 132	UC-004 仓门安全联锁 > 异常流程 > EB4.2 Flow B：取消指令下发失败或 AGV 未能及时停止（非本系统任务分支）	TBD 待定：是否需要进一步下发更高优先级的紧急停止指令，或采取其他兜底措施，待补充	TBD 待定：是否需要进一步下发更高优先级的紧急停止指令，或采取其他兜底措施，待补充	50281107f1b2fea6985af102e6f993f87308f15828892179198bd9c3bd44e94a	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/70-decide-safety-interlock-failure-escalation-and-emergency-stop.md	问题已能按业务后果精确表述，并由《决定安全联锁失败升级与紧急停止边界》统一承载；原声明保持未批准。	0214f130da74fcba9073e0773376d13025cf6e3a5b8abbcbde8781cab309669c
PCR-0231	R03-A2993	R03	R03-45	requirement-documents/03-use-cases/11-agv-parking/uc-040-maintain-agv-parking-point-configuration.md	line 40	UC-040 维护 AGV 停靠点配置 > 前置条件	"候选停靠点是否要求站点类型标记为专门的""停靠点""类型，还是可以复用其他业务站点，TBD 见 Notes。"	"候选停靠点必须来自 RIOT 当前同步的地图站点列表，不允许管理员手工录入任意站点编号（做法与 [[uc-024-maintain-area-station-mapping|UC-024]]、[[uc-037-maintain-agv-charging-strategy-configuration|UC-037]] 对站点来源的约束一致）；候选停靠点是否要求站点类型标记为专门的""停靠点""类型，还是可以复用其他业务站点，TBD 见 Notes。"	f41240eab401eef7ce81b0c27d521562a01370a60a81594900ac514df2a7c8ce	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/76-decide-idle-return-parking-point-eligibility-and-arbitration.md	问题已能按业务后果精确表述，并由《决定空闲返回、停靠点资格与调度竞争边界》统一承载；原声明保持未批准。	fda5c596478df594070ea768f44cc02327f784fbdc1a6827abd22743a85d4236
PCR-0232	R03-A3030	R03	R03-46	requirement-documents/03-use-cases/11-agv-parking/uc-041-return-idle-agv-to-parking-point.md	line 23	UC-041 空闲AGV自动返回停靠点 > 描述	"某台多仓位 AGV 的 RIOT 任务队列变为空（即""空闲""）后，本地服务器立即判断该 AGV 是否需要自动返回停靠点：若该 AGV 未被 [[uc-008-dispatch-move-order-to-riot|UC-008]] 抢先分配新的搬运任务、也未被 [[uc-012-manually-dispatch-agv-to-charge|UC-012]] 抢先派去充电，且该 AGV 当前不在任何一个已配置的候选停靠点上，系统按 [[br-009-parking-point-allocation-and-queueing|BR-009]] 从 [[uc-040-maintain-agv-parking-point-configuration|UC-040]] 配置的候选停靠点集合中选定一个具体停靠点，调用 RIOT 接口下发移动任务，AGV 随即前往该停靠点等待。"	"某台多仓位 AGV 的 RIOT 任务队列变为空（即""空闲""）后，本地服务器立即判断该 AGV 是否需要自动返回停靠点：若该 AGV 未被 [[uc-008-dispatch-move-order-to-riot|UC-008]] 抢先分配新的搬运任务、也未被 [[uc-012-manually-dispatch-agv-to-charge|UC-012]] 抢先派去充电，且该 AGV 当前不在任何一个已配置的候选停靠点上，系统按 [[br-009-parking-point-allocation-and-queueing|BR-009]] 从 [[uc-040-maintain-agv-parking-point-configuration|UC-040]] 配置的候选停靠点集合中选定一个具体停靠点，调用 RIOT 接口下发移动任务，AGV 随即前往该停靠点等待。"	7939400859136f3055da2f890a969a7528b66caca319ad9cbec7ad2c0c903f87	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	needs-atomic-reframing	issues/76-decide-idle-return-parking-point-eligibility-and-arbitration.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	668d4424e0ed1d3102d02f71ea8ab9723971ddb6b9ccb95848b1f13e7afa9807
PCR-0233	R03-A3049	R03	R03-46	requirement-documents/03-use-cases/11-agv-parking/uc-041-return-idle-agv-to-parking-point.md	line 57	UC-041 空闲AGV自动返回停靠点 > 假设	三者之间具体的执行时序/锁机制（如谁先拿到该 AGV 的处理权）TBD，见 Notes。	"本 UC 假定""该 AGV 是否已被 UC-008/UC-012 抢先处理""这一判断可以在同一次空闲事件的处理窗口内可靠完成；三者之间具体的执行时序/锁机制（如谁先拿到该 AGV 的处理权）TBD，见 Notes。"	b9c5c495a02d09952c352f9bc23e5f77c3489d99bcbc146e783213de43e7d11e	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/76-decide-idle-return-parking-point-eligibility-and-arbitration.md	问题已能按业务后果精确表述，并由《决定空闲返回、停靠点资格与调度竞争边界》统一承载；原声明保持未批准。	1daa3486a340684abd584665e372c16711b83f8d1a84f8bbdbd69f9fedea901e
PCR-0234	R03-A3059	R03	R03-46	requirement-documents/03-use-cases/11-agv-parking/uc-041-return-idle-agv-to-parking-point.md	line 72	UC-041 空闲AGV自动返回停靠点 > 正常流程 > 41.0	AGV 按 RIOT 规划路径移动至该停靠点并停靠等待（导航过程本身由 RIOT 自主管理，是否复用 [[uc-009-monitor-move-order-until-arrival|UC-009]] 的轮询监听逻辑，TBD 见 Notes）	AGV 按 RIOT 规划路径移动至该停靠点并停靠等待（导航过程本身由 RIOT 自主管理，是否复用 [[uc-009-monitor-move-order-until-arrival|UC-009]] 的轮询监听逻辑，TBD 见 Notes）	ea0faab7646a0112fcf19607860a77562cd7f5f02646a7d4ad7717b82c6b5bcc	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	out-of-current-destination	map.md#Out-of-scope	是否复用某轮询实现属于后续系统设计。	89101e1982ffb681757c08f75ec8fc6a4ab22ea42c1ea8a517d99758d63c0856
PCR-0235	R03-A3072	R03	R03-46	requirement-documents/03-use-cases/11-agv-parking/uc-041-return-idle-agv-to-parking-point.md	line 100	UC-041 空闲AGV自动返回停靠点 > 异常流程 > E1.2 该 AGV 当前已被禁用	该 AGV 启用后，若仍处于空闲状态，需等待下一次空闲事件触发（或由管理员通过其他方式手动移动，具体是否需要单独提供手动移动入口 TBD）	该 AGV 启用后，若仍处于空闲状态，需等待下一次空闲事件触发（或由管理员通过其他方式手动移动，具体是否需要单独提供手动移动入口 TBD）	028046018ad54c5da14d077d937200586435f1b4bd0d91ac2279cb9939a7d314	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/76-decide-idle-return-parking-point-eligibility-and-arbitration.md	问题已能按业务后果精确表述，并由《决定空闲返回、停靠点资格与调度竞争边界》统一承载；原声明保持未批准。	4c987a80afc272e4ae21482c054c0a4e41e701d34b5185a64e3436f37cff7e65
PCR-0236	R03-A3078	R03	R03-46	requirement-documents/03-use-cases/11-agv-parking/uc-041-return-idle-agv-to-parking-point.md	line 112	UC-041 空闲AGV自动返回停靠点 > 异常流程 > E3.1 停靠移动指令下发失败/超时	系统自动重试（具体重试次数/间隔 TBD）	系统自动重试（具体重试次数/间隔 TBD）	1df633bca2a6ec530dda7da0e9dc5f86501957392e0be74b304945e57086bb71	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	3d8e2493612403d2d3d42ad64a0cdde44f0ab348d00aa27d51cd64cc80427c48
PCR-0237	R03-A3080	R03	R03-46	requirement-documents/03-use-cases/11-agv-parking/uc-041-return-idle-agv-to-parking-point.md	line 114	UC-041 空闲AGV自动返回停靠点 > 异常流程 > E3.1 停靠移动指令下发失败/超时	IT/软件维护人员或 AGV 运维/调度管理员排查并修复 RIOT 接口/网络异常后，可等待下一次空闲事件重新触发，或视需要提供人工重试入口（TBD）	IT/软件维护人员或 AGV 运维/调度管理员排查并修复 RIOT 接口/网络异常后，可等待下一次空闲事件重新触发，或视需要提供人工重试入口（TBD）	b017bf9b06a36b0ae2bd1b67770a29a9ed6d9e1839c4100aa10f3f284c77d3f2	unresolved-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r03-pass	not-approved	graduate-hitl-question	issues/73-decide-monitoring-freshness-alert-retry-and-log-retention.md	问题已能按业务后果精确表述，并由《决定监控新鲜度、告警升级、重试与日志留存规则》统一承载；原声明保持未批准。	ffe940edf3e2f6ecb1e65a6f2453ceb92aea82d25e2d95cca4ad9f5696850b70
PCR-0238	R09-A0027	R09	R09-03	docs/adr/mes/0003-charging-hang-auto-reassign.md	line 3	充电 OrderHang 由 MES 自动改派其它充电桩 > Decision	如何选桩与重试上限另条决策冻结。	充电失败进入 OrderHang 后，MES 自动选择备用充电桩并重派充电任务；不以 HangContinue 作为充电失败的默认恢复。改派前**必须先 CANCEL** 旧 HANG 单并确认终态，再下新充电单。如何选桩与重试上限另条决策冻结。	62fe125a172e408827228dde639f486220077c1c69416000e52fefde61545c33	unresolved-product-or-contract-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r09-pass	not-approved	needs-atomic-reframing	issues/59-decide-charge-failure-reassignment-station-filter-and-queueing-policy.md;issues/75-decide-charging-threshold-configuration-and-abnormal-lifecycle.md	原声明混合多个业务后果、实现机制、历史状态或已决与未决部分，不能整体批准；相关原子问题已另行指向。	ac7a112c6cbe4f54e5e5925f94cfe0bb1c16ac01411de9b4f9140ac4e92d4e43
PCR-0239	R09-A0085	R09	R09-07	docs/adr/mes/0007-mes-ingest-tech-stack.md	line 3	MesIngest 第一期实现技术选型：Service + WPF + SQL Server > Decision	Web UI 与连接池/超时等细项留待后续，不阻塞本决策。	在 [ADR-mes-0006](0006-mes-ingest-vs-dispatch.md) 的产品边界下，第一期用全 C# 交付：Windows Service 常驻（轮询对账、SQL Server 投影、Kestrel 只读 API），WPF 仅作可开关盯盘客户端；关 WPF 不停 Service。投影库用 SQL Server。Oracle 默认 Thin，保留 Thick+Instant Client 可切换，并以工厂连通探针验收（现网为 11g，Thin 可能失败则改配置，不改业务代码）。正式 SQL 以仓库 `mes/queries/` 为开发期唯一原稿，构建时拷入安装目录旁的 `queries/`，禁止在工程内另维护会漂移的 SQL 副本。凭证可配置、不进仓库。Web UI 与连接池/超时等细项留待后续，不阻塞本决策。	4b11e3a9c0119abbd8a8da34ac2649bff126d29fd6d5fcadba328c5a2a5a5784	unresolved-product-or-contract-question	needs-question-resolution	hold-for-question-or-reframing	none-found-within-r09-pass	not-approved	out-of-current-destination	map.md#Out-of-scope	Web UI、连接池和超时细项属于实现与交付设计。	ca76f2befbdc3987575daf810539441f6d00a1a9db3bc35096f8f9c9be606e64
PCR-0240	R12-A0061	R12	R12-17	.scratch/mes-ingest-phase-1/spec.md	line 71	MesIngest Phase 1 > Implementation Decisions > Boundary and phases	Product boundary follows ADR-mes-0006: MesIngest only; dispatch thick states are out of this delivery.	Product boundary follows ADR-mes-0006: MesIngest only; dispatch thick states are out of this delivery.	4618f07a4fc61054fd629d0f99281a3897875f666afaa306fb9c5046eeca17b9	mixed-historical-spec-claim-needing-owner-classification	needs-atomic-reframing-before-approval	hold-for-question-or-reframing	BOUND-R12-001	not-approved	out-of-current-destination	map.md#Out-of-scope	历史 MesIngest 交付边界不是当前需求基线的业务问题。	77ad5ab3ee7e38bfed0816176369e3fd824382f8755847f20a9599128facfcf3
