candidate_id	batch_id	source_record_id	source_path	source_sha256	exact_location	section_path	statement_text	source_context	statement_fingerprint	candidate_class	source_claim_status	applicable_scope	baseline_route	duplicate_or_derivation	conflict_pointer	approval_state	approval_gap	exact_text_sha256	semantic_normalized_sha256	exact_text_cluster_id	normalized_text_cluster_id	semantic_review_cluster_id	relation_to_cluster_representative	review_disposition	approval_batch_id	graduate_conflict_pointers	version_scope_pointers
R13-A0269	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/detail.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/detail	GET /api/fcs/v1/station/detail — 查询工作站点详情,所有属性及属性值	"operationId=detailUsingGET_1; summary=查询工作站点详情,所有属性及属性值; tags=工作站点; parameters=query:id:required=True:schema=type=integer;format=int32; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«StationDetailVO对象»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	7a6d3e0b48f7242e4cea1231948c4edd5a4b1d253222e801caffb41e8694144d	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/detail; operation-id:detailUsingGET_1; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	98fb3c80d574e2bf8860a25968e4f7d6d1cf816df24580bf85d78f741fe838c4	31b6a9cc787ebdd5e145701c8f93f51dc9aa692a9709a93f4442d5372fe17938				singleton	evidence-only			BOUND-R13-001
R13-A0270	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/detail/byThirdPartyKey.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/detail/byThirdPartyKey	GET /api/fcs/v1/station/detail/byThirdPartyKey — 查询工作站点详情,所有属性及属性值	"operationId=detailByThirdPartyKeyUsingGET; summary=查询工作站点详情,所有属性及属性值; tags=工作站点; parameters=query:thirdPartyKey:required=True:schema=type=string; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«StationDetailVO对象»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	09811e917825d1d4beb005b7217cdfe68b3c00d7bbd585604fe21a5ec7e7d813	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/detail/byThirdPartyKey; operation-id:detailByThirdPartyKeyUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	487f9d4c39cc0ba6da2086575127e5c494ea71ad005dae7cf31bbe9694dafa99	04b6cac5e9bceca9390af7056d7bf6c7a8f9927dfd0e27445943c00a1e468b61				singleton	evidence-only			BOUND-R13-001
R13-A0271	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/export.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/export	GET /api/fcs/v1/station/export — 工作站点导出	"operationId=exportUsingGET; summary=工作站点导出; tags=工作站点; parameters=none; requestBody=none; responses=200:OK:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	77054399fd3c5b50bff508fc7045ce2e1e3a39d211f8ddacccbe40494acc930d	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/export; operation-id:exportUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	fcde8eb3835fdf5090c65569f0634ef378a9c42874b1a9b3d88a8cec220206f1	6bd59470ca4ab88b24eaaca835da97016166de45c44b0a6bfa0ae5be9aa1b2b8				singleton	evidence-only			BOUND-R13-001
R13-A0272	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/export/json.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/export/json	GET /api/fcs/v1/station/export/json — 工作站点导出JSON	"operationId=exportJsonUsingGET; summary=工作站点导出JSON; tags=工作站点; parameters=none; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«ExportTemplateDTO»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	1460495d18ec0036904a5f109410352745d4f596336e96dfd54d2346f662ed89	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/export/json; operation-id:exportJsonUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	f3d8d33edcada14165e21a27c0bf9984157d12b515d0400a65e2898bef776502	462c9969151a5b2f6a0233a37d66c3834aca937a9302d8b80463005939d7a333				singleton	evidence-only			BOUND-R13-001
R13-A0273	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/getAllStations.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/getAllStations	GET /api/fcs/v1/station/getAllStations — 查询所有的工作站点	"operationId=getAllStationsUsingGET; summary=查询所有的工作站点; tags=工作站点; parameters=query:name:required=False:schema=type=string|query:containMaterial:required=False:schema=type=integer;format=int32|query:groupId:required=False:schema=type=integer;format=int32|query:containDevice:required=False:schema=type=integer;format=int32; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«List«Station对象»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	dc75d3d4e72129dbc3bdd4569902f25a80ce7a0291ac94d11388b9a15af8ca81	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/getAllStations; operation-id:getAllStationsUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	4195a378348498f60e47959b997c18792e8cd28211f213ac448edef7a778349d	365116025b7ae90ec34b160d31d76f6c9e17c4b55514fe34ac4f6826fb6dc0b6				singleton	evidence-only			BOUND-R13-001
R13-A0274	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/import/json.post	OpenAPI > fcs > 工作站点 > POST /api/fcs/v1/station/import/json	POST /api/fcs/v1/station/import/json — 工作站点导入JSON	"operationId=importJsonUsingPOST; summary=工作站点导入JSON; tags=工作站点; parameters=none; requestBody=application/json:#/components/schemas/ExportTemplateDTO; responses=200:OK:*/*:#/components/schemas/ResponseMsg«List«StationOItem»»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	8cefadab7bca2099aece285e307ab2132f3fbf1c4c14226bf2e28e20de486198	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/station/import/json; operation-id:importJsonUsingPOST; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	6b5dbe92e4f1cf68d51c9142f90bb15f6b9343b7473986cc45d72890761f2ba2	412d7016b611dfd90a73a6314f6299758666e56d06f7806d4c88b59b01350a69				singleton	evidence-only			BOUND-R13-001
R13-A0275	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/occupied.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/occupied	GET /api/fcs/v1/station/occupied — 被占用的工作站点	"operationId=occupiedUsingGET; summary=被占用的工作站点; tags=工作站点; parameters=none; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«List«StationOccupied对象»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	30a5c49dd479d423a2a0eb2fa3fd4a079d50d21ba7c3e42d948541f608861864	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/occupied; operation-id:occupiedUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	dea70670f5a0f40abffeacabcceb3a63ee5b9cb2d364a20da6ec82699484485e	4e87e7aba3dcab98bef2795267f71a96dac0201b5b5c81bb644e9da74c5170d8				singleton	evidence-only			BOUND-R13-001
R13-A0276	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/occupied/byKey.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/occupied/byKey	GET /api/fcs/v1/station/occupied/byKey — 根据第三方标识查询站点是否被占用	"operationId=queryOccupiedInfoUsingGET; summary=根据第三方标识查询站点是否被占用; tags=工作站点; parameters=query:thirdPartyKey:required=False:schema=type=string; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«List«StationOccupiedVO对象»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	00f3aa9b97b36770d4d90fecec160a9b45bd863abc6a370b1f1829f3eec4ec29	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/occupied/byKey; operation-id:queryOccupiedInfoUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	10e46e3a6c64ea767b85e2a9b2465c297798e7f92b85b2f079fdac3d01f6068c	efa2918d90db25a7b435ed000bd9c0da117685e4c971990c1215a7127bd5ed1e				singleton	evidence-only			BOUND-R13-001
R13-A0277	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/options.get	OpenAPI > fcs > 工作站点 > GET /api/fcs/v1/station/options	GET /api/fcs/v1/station/options — 查询所有的工作站点	"operationId=optionsUsingGET; summary=查询所有的工作站点; tags=工作站点; parameters=none; requestBody=none; responses=200:OK:*/*:#/components/schemas/ResponseMsg«List«StationOption»»|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	25a2ec257b409f67b900da43f845bd944a3fe2903dcc8fcc3b14baf5f32af323	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:GET /api/fcs/v1/station/options; operation-id:optionsUsingGET; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	55e94cb429cb4a0c12e8efb9b82e9bbe7c5baef4430ade095204e5aeae54a7a7	8e2d0b3ba60be22e8f02d4de01691bb1ddb4110f783dae053d3a34b6f1ab3da4				singleton	evidence-only			BOUND-R13-001
R13-A0278	R13	R13-07	rcs/riot_swagger/fcs.json	c00fc09b4c84d45578b1781926b61397f19dde392fe985928f2893d146fc645b	paths./api/fcs/v1/station/template/create.post	OpenAPI > fcs > 工作站点 > POST /api/fcs/v1/station/template/create	POST /api/fcs/v1/station/template/create — 通过模板创建批量创建工作站点	"operationId=templateCreateUsingPOST; summary=通过模板创建批量创建工作站点; tags=工作站点; parameters=none; requestBody=application/json:type=string;format=binary|application/octet-stream:type=string;format=binary; responses=200:OK:*/*:#/components/schemas/ResponseMsg«boolean»|201:Created:no-content-schema|401:Unauthorized:no-content-schema|403:Forbidden:no-content-schema|404:Not Found:no-content-schema; security=[{""Authorization"":[""global""]}]"	d1a2b07fd34c8f99bb7a54a4bff40d7f7851d9b6f8ddd0ce21e1836c204be061	controlled-openapi-operation-not-authorized-evidence	controlled-static-contract-content; snapshot=RIOT-OPENAPI-8005-202607-EARLY-01; environment=RIOT-8005-RUNTIME; source-build=v2.2.0.14; operation-authorization=not-authorized; schema-presence-alone-never-authorizes-use	8005-RIoT-controlled-snapshot-operation-contract-evidence; runtime-compatibility-must-be-rechecked-on-build-or-contract-change	evidence-only-no-project-authorization	document-route:R13-candidate; unit-kind:openapi-operation; source-document-class:R13-SS; operation-identity:POST /api/fcs/v1/station/template/create; operation-id:templateCreateUsingPOST; allowlist-disposition:not-authorized; snapshot:RIOT-OPENAPI-8005-202607-EARLY-01; environment:RIOT-8005-RUNTIME; source-build:v2.2.0.14; schema-copy-dedup:DEDUP-R13-001	BOUND-R13-001,RES-R13-ENV-001,RES-R13-API-001	not-approved	evidence-only-not-an-independent-requirement-approval-unit;named-approver;approval-date;approved-scope;version-or-sha256-binding	a1dadbd88d499b9d196d65b4b1bd372c6af7b78124578a1cb0ee1a9d0f34333c	8fa05210a2d7ae94eb13ad66e7ee5505a9a0ddeb22400c4ce9dece6d809e5d49				singleton	evidence-only			BOUND-R13-001
