RequirementId	Title	OriginalScope	MvpFinalClassification	ControlServerImpact	OnboardHmiImpact	SharedProtocolImpact	FullProductCluster	ClusterBasis	Batch	Batch0FormNote	PreviousBatch	ChangeProposal
REQ-0340	可疑绑定可以立即收紧，恢复必须严格重验。 MaintenanceAdministrator 或 System…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 交互／安全依赖	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9b 公共站点绑定运维治理	票 13 复核：批次 0 判定只在单一任务类型形态下成立；票 05 判档：本期实施。「可疑绑定立即收紧」是现场事实触发、不能等停机窗口的动作，故它是唯一需要长在看板上的写入口；「恢复必须严格重验」那一半走受控预置配置	BATCH-6	PublicStationBindingHold 零命中，无暂停机制。	BATCH-4	CP-0002
REQ-0341	目录变化按稳定身份与语义风险分类。 同一 mapId + stationId 只改名时，名称不改变 Stat…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 交互／安全依赖	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9b 公共站点绑定运维治理	票 13 复核：批次 0 判定只在单一任务类型形态下成立；票 05 判档：本期实施	BATCH-6	MapStationCatalogSnapshot 确实存在（34 个文件），但「目录变化暂停相关公共站点绑定」无绑定可暂停。	BATCH-4	
REQ-0342	变化影响以必要范围收敛。 单一站点变化只阻断绑定在该 Station 上的那个 TASK_TYPE 的新使用…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 交互／安全依赖	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9b 公共站点绑定运维治理	票 13 复核：批次 0 判定只在单一任务类型形态下成立；票 05 判档：本期实施	BATCH-6	变化影响范围收敛以 PublicStationFunction 为收敛单位，该单位不存在。	BATCH-4	CP-0002
REQ-0343	任务类型规则本身也必须版本化。 TaskTypePublicStationRuleVersion 固定每个受…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 直接必须	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9a 六类任务执行与公共站点绑定	票 13 复核：批次 0 判定只在单一任务类型形态下成立	BATCH-6	TaskTypePublicStationRuleVersion 零命中。它是本簇的核心——每个 TASK_TYPE 用哪个 PublicStationFunction、该功能在运输中是起点还是终点，都由它承载，因此六类执行是配置驱动而非六份代码分支。	BATCH-4	CP-0002
REQ-0344	TransportDemand 冻结规则、站点和所依赖版本。 新建 TransportDemand 记录其 …	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 直接必须	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9a 六类任务执行与公共站点绑定	票 13 复核：批次 0 判定只在单一任务类型形态下成立	BATCH-6	TransportDemand 冻结所依赖的规则版本与绑定版本零实现；当前 JourneyExecutionPlan 与 JourneyRuntimeRow 连 taskType 字段都没有（WireToGateModels.cs:174-194、ControlServerDbContext.cs:449-493）。	BATCH-4	
REQ-0345	已存在的 RIoT 订单不被配置变化自动取消。 已建单或正在执行的移动继续按 OrderRef 观察、对账和…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 直接必须	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9b 公共站点绑定运维治理	票 13 复核：批次 0 判定只在单一任务类型形态下成立；票 05 判档：本期实施	BATCH-6	乙档下由 REQ-0344 的冻结机制自然满足大部分语义；完整形态（运行期配置变更时的订单保护）随本簇延后。	BATCH-4	
REQ-0346	回滚是受控的新激活，不是历史覆盖。 SystemAdministrator 只可选择旧不可变版本的内容，在当…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	首期延后	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C7 配置生效治理与回滚	来源票据 83-decide-public-station-binding-maintenance-and-effectivity-governance.md)；票 05 定案：本期实施。回滚是受控的新激活，只对冻结点晚于它的新对象生效	BATCH-3		BATCH-3	
REQ-0347	激活结果未知时不猜测生效版本。 激活、恢复或回滚超时、断联或返回矛盾结果时，相关 Map 暂停新的公共站点使…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 交互／安全依赖	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9b 公共站点绑定运维治理	票 13 复核：批次 0 判定只在单一任务类型形态下成立；票 05 判档：本期实施	BATCH-6	无激活动作即无「激活结果未知」，随本簇延后。	BATCH-4	
REQ-0348	全部操作和变化证据必须不可改写地审计。 在票据 71 已批准字段之外，记录 Map、TASK_TYPE、变更…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	MVP 交互／安全依赖	解析机台与关卡绑定，持久化配置/建单对账。	按服务端冻结端点执行到站装卸。	携带站点/绑定版本、OrderIntent 和对账结果身份。	FP-C9b 公共站点绑定运维治理	票 13 复核：批次 0 判定只在单一任务类型形态下成立；票 05 判档：本期实施；人员字段与 REQ-0266、REQ-0320 同口径处理	BATCH-6	公共站点绑定的 180 天不可改写审计零实现。	BATCH-4	CP-0002
REQ-0349	八仓车型的仓位分为前后两组，每个纳入执行的 AREA 只指派其中一组。 SlotPosition 是 Veh…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	派车按 AREA 指派的 SlotPosition 分组取仓；种子值 LEFT／RIGHT 改为 FRONT／REAR	无：车载端按下发仓号开门，不按站点校验分组	不改协议	FP-C15 前后仓位分侧	CP-0002 新增（program#71）	BATCH-4		—	CP-0002
REQ-0350	AreaSlotPositionAssignment 随 DispatchZoneAreaAssignmen…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	分区归属表加开门侧必填列，整表受治理导入、版本化与审计	无：车载端按下发仓号开门，不按站点校验分组	不改协议	FP-C15 前后仓位分侧	CP-0002 新增（program#71）	BATCH-4		—	CP-0002
REQ-0351	车辆为 AREA 机台站点的 Demand 装卸时，只开启该 Demand 冻结的仓位分组。 车辆停靠 AR…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	分配目标仓位时只取该 Demand 冻结的分组	无：车载端按下发仓号开门，不按站点校验分组	不改协议	FP-C15 前后仓位分侧	CP-0002 新增（program#71，program#80 改写）	BATCH-4		—	CP-0002
REQ-0352	一条 Demand 的全部花篮装入其 AREA 端点指派的同一仓位分组。 每条 Demand 按 REQ-0…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	整条 Demand 同组选仓；花篮数超过分组物理仓位数形成结构性派车阻断	无：车载端按下发仓号开门，不按站点校验分组	不改协议	FP-C15 前后仓位分侧	CP-0002 新增（program#71）	BATCH-4		—	CP-0002
REQ-0353	同一站点可以挂指派了不同仓位分组的 AREA，车辆在该站点按 Demand 分别开启各自的分组。 服务端不按…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	不做站点级开门侧一致性检查；同一停靠内按各 Demand 冻结的分组分别选仓	无：车载端按下发仓号开门，不按站点校验分组	不改协议	FP-C15 前后仓位分侧	CP-0002 新增（program#71，program#80 改写）	BATCH-4	v1.4.0（CP-0004）起两组仓门同样遵守 REQ-0357 的一次一扇与先 FRONT 后 REAR，分侧不另加其它限制。	—	CP-0004
REQ-0354	多需求装货阶段在车辆装满、持货超时或让站时结束，此前车辆持货等单。 车辆的每个 SlotPosition 分…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	按分组判装满；未全部装满时持货等单，直至装满、持货超时或让站	显示持货等单期限与让站原因（program#72 Q12）	协议 v2.0.0 增持货等单期限与让站原因字段（program#72 Q12）	FP-C15 前后仓位分侧	CP-0002 新增（program#71）	BATCH-7		—	CP-0002
REQ-0355	持货等单的车辆停在当前站点，其它车辆需要该站点时让站。 CargoHoldingWait 期间车辆留在其最后…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0002 新增）	持货等单车辆留在原站点；别的车被承诺以该站为下一停靠时让站	显示持货等单期限与让站原因（program#72 Q12）	协议 v2.0.0 增持货等单期限与让站原因字段（program#72 Q12）	FP-C15 前后仓位分侧	CP-0002 新增（program#71）	BATCH-7		—	CP-0002
REQ-0356	8005 急停锁住后，可经服务端人员确认原因已消除，由服务端解除。 急停状态为 CAN_RECOVER 时，…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0003 新增）	服务端已登录人员对选中车辆确认原因已消除、车上无货、仓门已关闭并记身份，订单须已终结；服务端调 cancelEmergency（仅 CAN_RECOVER）、回查 OK、结束本次急停且不重触发	无：车载端不能确认恢复	无：不改协议	FP-C11 RIoT 订单命令面与故障隔离	CP-0003 新增（control-server#63）	BATCH-5		—	CP-0003
REQ-0357	8005 业务仓位操作一次只开一扇仓门。 同一台车上，任一时刻最多一个仓位处于已发出开锁或开锁发送结果不确定…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0004 新增）	无：服务端仍一次冻结并下发完整目标集合；可把上报的 activeUnlockSlots 多于一个记为安全异常（CP-0004 第七节第 2 条）	整车任一时刻至多一扇开锁未闭环，按 FRONT→REAR、组内仓位号依次开；前一仓 UNKNOWN 即停下转人工；装货途中取消先收尾接管的开门、开锁前整车一门校验（onboard-hmi#106）	无：不改协议；slots 升序即本条顺序，supportsBatchUnlock 等措辞留到 protocol-v3.0.0（program#115）	FP-C11 RIoT 订单命令面与故障隔离	CP-0004 新增（program#111）	BATCH-5		—	CP-0004
REQ-0358	8005 业务仓位操作的当前仓位等待操作员过久时上报服务端。 车载端执行装货或卸货仓位操作时，当前仓位自本次…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0005 新增）	看板「期待动作超时」只读卡片：收到告警请求 SafetyStateSnapshot，与 STATION_TIMEOUT_DOOR_NOT_CLOSED 合并一行（control-server#142）	按仓累计等待、重开不清零，默认 3 个 OperationTimeout；OnboardAlarmSnapshot 挂 SLOT_EXPECTED_ACTION_OVERDUE，HMI 在线／断开两句文案；异常处置会话可填原因（onboard-hmi#109）	无：protocol-v2.0.0 现有 OnboardAlarmSnapshot 承载；告警码在 protocol-v3.0.0 登记进文字说明	FP-C11 RIoT 订单命令面与故障隔离	CP-0005 新增（program#113）	BATCH-5		—	CP-0005
REQ-0359	8005 仓位卡住但未判 UNKNOWN 时，由持异常处置权限的管理员在服务端依据现场事实判定故障。 仅当车…	8005 多仓位 AGV 项目；更窄边界以本条文本及来源票据为准	不适用（CP-0005 新增）	Host 判定 POST 接口与审计（照 EmergencyStopReleaseEndpoints）；看板判定表单，看板第一个写操作；赛跑时撤销判定	核对同一尝试、同一仓仍在等待后中止执行器、不再开锁，报该仓 UNKNOWN、后续 NOT_STARTED；已闭环则拒绝	新增 SlotFaultDeclarationCommand／SlotFaultDeclarationResult 与两条向量，待 protocol-v3.0.0（program#115）	FP-C11 RIoT 订单命令面与故障隔离	CP-0005 新增（program#113）	BATCH-6		—	CP-0005
